opponent,seed,cand_is_p0,cand_score,opp_score,won,tied,lost,delta,structural_failure
v023_g_capital_optimizer,20321,True,51373.0,53300.0,0,0,1,-1927.0,0
v023_g_capital_optimizer,20321,False,55129.0,55624.0,0,0,1,-495.0,0
v023_g_capital_optimizer,20322,True,87970.0,67254.0,1,0,0,20716.0,0
v023_g_capital_optimizer,20322,False,88345.0,69805.0,1,0,0,18540.0,0
v023_g_capital_optimizer,20323,True,80398.0,67723.0,1,0,0,12675.0,0
v023_g_capital_optimizer,20323,False,80398.0,67798.0,1,0,0,12600.0,0
v023_g_capital_optimizer,20324,True,48959.0,36146.0,1,0,0,12813.0,0
v023_g_capital_optimizer,20324,False,49062.0,49112.0,0,0,1,-50.0,0
v023_g_capital_optimizer,20325,True,61414.0,55261.0,1,0,0,6153.0,0
v023_g_capital_optimizer,20325,False,64783.0,63108.0,1,0,0,1675.0,0
v023_g_capital_optimizer,20326,True,87149.0,72672.0,1,0,0,14477.0,0
v023_g_capital_optimizer,20326,False,89747.0,82903.0,1,0,0,6844.0,0
v023_g_capital_optimizer,20327,True,84567.0,69270.0,1,0,0,15297.0,0
v023_g_capital_optimizer,20327,False,79175.0,61328.0,1,0,0,17847.0,0
v023_g_capital_optimizer,20328,True,63562.0,49013.0,1,0,0,14549.0,0
v023_g_capital_optimizer,20328,False,79293.0,71764.0,1,0,0,7529.0,0
v023_g_capital_optimizer,20329,True,72356.0,53847.0,1,0,0,18509.0,0
v023_g_capital_optimizer,20329,False,71776.0,44647.0,1,0,0,27129.0,0
v023_g_capital_optimizer,20330,True,87496.0,72864.0,1,0,0,14632.0,0
v023_g_capital_optimizer,20330,False,91227.0,69584.0,1,0,0,21643.0,0
v023_g_capital_optimizer,20331,True,38524.0,26092.0,1,0,0,12432.0,0
v023_g_capital_optimizer,20331,False,36369.0,24649.0,1,0,0,11720.0,0
v023_g_capital_optimizer,20332,True,65054.0,44544.0,1,0,0,20510.0,0
v023_g_capital_optimizer,20332,False,57833.0,36184.0,1,0,0,21649.0,0
v023_g_capital_optimizer,20333,True,91457.0,83874.0,1,0,0,7583.0,0
v023_g_capital_optimizer,20333,False,91363.0,74309.0,1,0,0,17054.0,0
v023_g_capital_optimizer,20334,True,72438.0,73303.0,0,0,1,-865.0,0
v023_g_capital_optimizer,20334,False,59296.0,56580.0,1,0,0,2716.0,0
v023_g_capital_optimizer,20335,True,92737.0,59569.0,1,0,0,33168.0,0
v023_g_capital_optimizer,20335,False,94216.0,85299.0,1,0,0,8917.0,0
v023_g_capital_optimizer,20336,True,49215.0,43771.0,1,0,0,5444.0,0
v023_g_capital_optimizer,20336,False,43358.0,40650.0,1,0,0,2708.0,0
v023_g_capital_optimizer,20337,True,29468.0,26854.0,1,0,0,2614.0,0
v023_g_capital_optimizer,20337,False,52585.0,34456.0,1,0,0,18129.0,0
v023_g_capital_optimizer,20338,True,81093.0,65877.0,1,0,0,15216.0,0
v023_g_capital_optimizer,20338,False,79183.0,63497.0,1,0,0,15686.0,0
v023_g_capital_optimizer,20339,True,98007.0,71946.0,1,0,0,26061.0,0
v023_g_capital_optimizer,20339,False,83326.0,61124.0,1,0,0,22202.0,0
v023_g_capital_optimizer,20340,True,97959.0,83192.0,1,0,0,14767.0,0
v023_g_capital_optimizer,20340,False,94470.0,80194.0,1,0,0,14276.0,0
v023_g_capital_optimizer,20341,True,81225.0,71020.0,1,0,0,10205.0,0
v023_g_capital_optimizer,20341,False,85202.0,73091.0,1,0,0,12111.0,0
v023_g_capital_optimizer,20342,True,41977.0,31875.0,1,0,0,10102.0,0
v023_g_capital_optimizer,20342,False,48504.0,44708.0,1,0,0,3796.0,0
v023_g_capital_optimizer,20343,True,94738.0,72790.0,1,0,0,21948.0,0
v023_g_capital_optimizer,20343,False,90938.0,74963.0,1,0,0,15975.0,0
v023_g_capital_optimizer,20344,True,50428.0,47163.0,1,0,0,3265.0,0
v023_g_capital_optimizer,20344,False,56611.0,58556.0,0,0,1,-1945.0,0
v023_g_capital_optimizer,20345,True,51094.0,58273.0,0,0,1,-7179.0,0
v023_g_capital_optimizer,20345,False,52350.0,60665.0,0,0,1,-8315.0,0
v023_g_capital_optimizer,20346,True,94877.0,88680.0,1,0,0,6197.0,0
v023_g_capital_optimizer,20346,False,63026.0,63621.0,0,0,1,-595.0,0
v023_g_capital_optimizer,20347,True,49021.0,43447.0,1,0,0,5574.0,0
v023_g_capital_optimizer,20347,False,74517.0,58548.0,1,0,0,15969.0,0
v023_g_capital_optimizer,20348,True,78267.0,58425.0,1,0,0,19842.0,0
v023_g_capital_optimizer,20348,False,56588.0,40222.0,1,0,0,16366.0,0
v023_g_capital_optimizer,20349,True,92338.0,66812.0,1,0,0,25526.0,0
v023_g_capital_optimizer,20349,False,91827.0,75873.0,1,0,0,15954.0,0
v023_g_capital_optimizer,20350,True,65705.0,65755.0,0,0,1,-50.0,0
v023_g_capital_optimizer,20350,False,69971.0,64612.0,1,0,0,5359.0,0
v023_g_capital_optimizer,20351,True,84724.0,69810.0,1,0,0,14914.0,0
v023_g_capital_optimizer,20351,False,83375.0,69596.0,1,0,0,13779.0,0
v023_g_capital_optimizer,20352,True,45645.0,33425.0,1,0,0,12220.0,0
v023_g_capital_optimizer,20352,False,50231.0,31887.0,1,0,0,18344.0,0
v023_g_capital_optimizer,20353,True,78167.0,62606.0,1,0,0,15561.0,0
v023_g_capital_optimizer,20353,False,59370.0,59024.0,1,0,0,346.0,0
v023_g_capital_optimizer,20354,True,49319.0,47777.0,1,0,0,1542.0,0
v023_g_capital_optimizer,20354,False,49732.0,48659.0,1,0,0,1073.0,0
v023_g_capital_optimizer,20355,True,68283.0,61307.0,1,0,0,6976.0,0
v023_g_capital_optimizer,20355,False,46547.0,52465.0,0,0,1,-5918.0,0
v023_g_capital_optimizer,20356,True,42846.0,44262.0,0,0,1,-1416.0,0
v023_g_capital_optimizer,20356,False,34049.0,31583.0,1,0,0,2466.0,0
v023_g_capital_optimizer,20357,True,70212.0,63203.0,1,0,0,7009.0,0
v023_g_capital_optimizer,20357,False,70632.0,64505.0,1,0,0,6127.0,0
v023_g_capital_optimizer,20358,True,90988.0,63665.0,1,0,0,27323.0,0
v023_g_capital_optimizer,20358,False,87621.0,64568.0,1,0,0,23053.0,0
v023_g_capital_optimizer,20359,True,46231.0,52116.0,0,0,1,-5885.0,0
v023_g_capital_optimizer,20359,False,44517.0,46119.0,0,0,1,-1602.0,0
v023_g_capital_optimizer,20360,True,68224.0,40699.0,1,0,0,27525.0,0
v023_g_capital_optimizer,20360,False,77377.0,59890.0,1,0,0,17487.0,0
v023_g_capital_optimizer,20361,True,64833.0,43591.0,1,0,0,21242.0,0
v023_g_capital_optimizer,20361,False,81414.0,58935.0,1,0,0,22479.0,0
v023_g_capital_optimizer,20362,True,60462.0,57809.0,1,0,0,2653.0,0
v023_g_capital_optimizer,20362,False,86314.0,61136.0,1,0,0,25178.0,0
v023_g_capital_optimizer,20363,True,41331.0,30412.0,1,0,0,10919.0,0
v023_g_capital_optimizer,20363,False,40226.0,38021.0,1,0,0,2205.0,0
v023_g_capital_optimizer,20364,True,82357.0,55048.0,1,0,0,27309.0,0
v023_g_capital_optimizer,20364,False,90127.0,74986.0,1,0,0,15141.0,0
v023_g_capital_optimizer,20365,True,54718.0,41005.0,1,0,0,13713.0,0
v023_g_capital_optimizer,20365,False,42876.0,32078.0,1,0,0,10798.0,0
v023_g_capital_optimizer,20366,True,89755.0,66945.0,1,0,0,22810.0,0
v023_g_capital_optimizer,20366,False,84877.0,66409.0,1,0,0,18468.0,0
v023_g_capital_optimizer,20367,True,35683.0,20198.0,1,0,0,15485.0,0
v023_g_capital_optimizer,20367,False,58625.0,49942.0,1,0,0,8683.0,0
v023_g_capital_optimizer,20368,True,67428.0,62135.0,1,0,0,5293.0,0
v023_g_capital_optimizer,20368,False,83906.0,67098.0,1,0,0,16808.0,0
v023_g_capital_optimizer,20369,True,43542.0,30579.0,1,0,0,12963.0,0
v023_g_capital_optimizer,20369,False,40938.0,31485.0,1,0,0,9453.0,0
v023_g_capital_optimizer,20370,True,42074.0,44432.0,0,0,1,-2358.0,0
v023_g_capital_optimizer,20370,False,80206.0,75545.0,1,0,0,4661.0,0
v023_g_capital_optimizer,20371,True,87197.0,70284.0,1,0,0,16913.0,0
v023_g_capital_optimizer,20371,False,104128.0,88558.0,1,0,0,15570.0,0
v023_g_capital_optimizer,20372,True,51754.0,50449.0,1,0,0,1305.0,0
v023_g_capital_optimizer,20372,False,50247.0,47167.0,1,0,0,3080.0,0
v023_g_capital_optimizer,20373,True,54485.0,58452.0,0,0,1,-3967.0,0
v023_g_capital_optimizer,20373,False,47458.0,48168.0,0,0,1,-710.0,0
v023_g_capital_optimizer,20374,True,50817.0,61038.0,0,0,1,-10221.0,0
v023_g_capital_optimizer,20374,False,52368.0,52747.0,0,0,1,-379.0,0
v023_g_capital_optimizer,20375,True,94695.0,63621.0,1,0,0,31074.0,0
v023_g_capital_optimizer,20375,False,66158.0,53761.0,1,0,0,12397.0,0
v023_g_capital_optimizer,20376,True,96705.0,66459.0,1,0,0,30246.0,0
v023_g_capital_optimizer,20376,False,101105.0,74357.0,1,0,0,26748.0,0
v023_g_capital_optimizer,20377,True,44363.0,33056.0,1,0,0,11307.0,0
v023_g_capital_optimizer,20377,False,81168.0,54631.0,1,0,0,26537.0,0
v023_g_capital_optimizer,20378,True,79633.0,74038.0,1,0,0,5595.0,0
v023_g_capital_optimizer,20378,False,61939.0,55416.0,1,0,0,6523.0,0
v023_g_capital_optimizer,20379,True,93317.0,76760.0,1,0,0,16557.0,0
v023_g_capital_optimizer,20379,False,84996.0,73020.0,1,0,0,11976.0,0
v023_g_capital_optimizer,20380,True,70418.0,51409.0,1,0,0,19009.0,0
v023_g_capital_optimizer,20380,False,51253.0,38130.0,1,0,0,13123.0,0
v023_g_capital_optimizer,20381,True,51352.0,41414.0,1,0,0,9938.0,0
v023_g_capital_optimizer,20381,False,59140.0,42234.0,1,0,0,16906.0,0
v023_g_capital_optimizer,20382,True,88622.0,67119.0,1,0,0,21503.0,0
v023_g_capital_optimizer,20382,False,43870.0,40747.0,1,0,0,3123.0,0
v023_g_capital_optimizer,20383,True,71096.0,53141.0,1,0,0,17955.0,0
v023_g_capital_optimizer,20383,False,89120.0,73941.0,1,0,0,15179.0,0
v023_g_capital_optimizer,20384,True,91580.0,74116.0,1,0,0,17464.0,0
v023_g_capital_optimizer,20384,False,79938.0,65327.0,1,0,0,14611.0,0
v023_g_capital_optimizer,20385,True,89131.0,65445.0,1,0,0,23686.0,0
v023_g_capital_optimizer,20385,False,89602.0,67952.0,1,0,0,21650.0,0
v023_g_capital_optimizer,20386,True,49565.0,40912.0,1,0,0,8653.0,0
v023_g_capital_optimizer,20386,False,54504.0,44558.0,1,0,0,9946.0,0
v023_g_capital_optimizer,20387,True,50479.0,40154.0,1,0,0,10325.0,0
v023_g_capital_optimizer,20387,False,52400.0,50054.0,1,0,0,2346.0,0
v023_g_capital_optimizer,20388,True,88161.0,73443.0,1,0,0,14718.0,0
v023_g_capital_optimizer,20388,False,90476.0,77632.0,1,0,0,12844.0,0
v023_g_capital_optimizer,20389,True,45655.0,45871.0,0,0,1,-216.0,0
v023_g_capital_optimizer,20389,False,53195.0,48085.0,1,0,0,5110.0,0
v023_g_capital_optimizer,20390,True,61201.0,56134.0,1,0,0,5067.0,0
v023_g_capital_optimizer,20390,False,38960.0,40190.0,0,0,1,-1230.0,0
v023_g_capital_optimizer,20391,True,86870.0,73422.0,1,0,0,13448.0,0
v023_g_capital_optimizer,20391,False,86388.0,72514.0,1,0,0,13874.0,0
v023_g_capital_optimizer,20392,True,83862.0,66203.0,1,0,0,17659.0,0
v023_g_capital_optimizer,20392,False,89898.0,64577.0,1,0,0,25321.0,0
v023_g_capital_optimizer,20393,True,41213.0,26082.0,1,0,0,15131.0,0
v023_g_capital_optimizer,20393,False,38457.0,31141.0,1,0,0,7316.0,0
v023_g_capital_optimizer,20394,True,51191.0,58197.0,0,0,1,-7006.0,0
v023_g_capital_optimizer,20394,False,50018.0,55856.0,0,0,1,-5838.0,0
v023_g_capital_optimizer,20395,True,100977.0,99368.0,1,0,0,1609.0,0
v023_g_capital_optimizer,20395,False,89940.0,83245.0,1,0,0,6695.0,0
v023_g_capital_optimizer,20396,True,76086.0,64478.0,1,0,0,11608.0,0
v023_g_capital_optimizer,20396,False,38997.0,28591.0,1,0,0,10406.0,0
v023_g_capital_optimizer,20397,True,90141.0,74419.0,1,0,0,15722.0,0
v023_g_capital_optimizer,20397,False,104759.0,84283.0,1,0,0,20476.0,0
v023_g_capital_optimizer,20398,True,52264.0,55660.0,0,0,1,-3396.0,0
v023_g_capital_optimizer,20398,False,38435.0,35428.0,1,0,0,3007.0,0
v023_g_capital_optimizer,20399,True,100996.0,90228.0,1,0,0,10768.0,0
v023_g_capital_optimizer,20399,False,99697.0,91530.0,1,0,0,8167.0,0
v023_g_capital_optimizer,20400,True,62197.0,46010.0,1,0,0,16187.0,0
v023_g_capital_optimizer,20400,False,63241.0,50003.0,1,0,0,13238.0,0
v023_g_capital_optimizer,20401,True,30520.0,27663.0,1,0,0,2857.0,0
v023_g_capital_optimizer,20401,False,46446.0,43649.0,1,0,0,2797.0,0
v023_g_capital_optimizer,20402,True,42468.0,22523.0,1,0,0,19945.0,0
v023_g_capital_optimizer,20402,False,46632.0,27441.0,1,0,0,19191.0,0
v023_g_capital_optimizer,20403,True,48934.0,52902.0,0,0,1,-3968.0,0
v023_g_capital_optimizer,20403,False,45612.0,43645.0,1,0,0,1967.0,0
v023_g_capital_optimizer,20404,True,92381.0,85577.0,1,0,0,6804.0,0
v023_g_capital_optimizer,20404,False,49717.0,50433.0,0,0,1,-716.0,0
v023_g_capital_optimizer,20405,True,64397.0,58984.0,1,0,0,5413.0,0
v023_g_capital_optimizer,20405,False,64177.0,57879.0,1,0,0,6298.0,0
v023_g_capital_optimizer,20406,True,80004.0,73482.0,1,0,0,6522.0,0
v023_g_capital_optimizer,20406,False,56328.0,60497.0,0,0,1,-4169.0,0
v023_g_capital_optimizer,20407,True,87440.0,63568.0,1,0,0,23872.0,0
v023_g_capital_optimizer,20407,False,85953.0,64908.0,1,0,0,21045.0,0
v023_g_capital_optimizer,20408,True,77932.0,53326.0,1,0,0,24606.0,0
v023_g_capital_optimizer,20408,False,72697.0,51829.0,1,0,0,20868.0,0
v023_g_capital_optimizer,20409,True,87087.0,74897.0,1,0,0,12190.0,0
v023_g_capital_optimizer,20409,False,92604.0,76814.0,1,0,0,15790.0,0
v023_g_capital_optimizer,20410,True,71099.0,58620.0,1,0,0,12479.0,0
v023_g_capital_optimizer,20410,False,88446.0,67917.0,1,0,0,20529.0,0
v023_g_capital_optimizer,20411,True,23410.0,10064.0,1,0,0,13346.0,0
v023_g_capital_optimizer,20411,False,45895.0,38415.0,1,0,0,7480.0,0
v023_g_capital_optimizer,20412,True,48227.0,41530.0,1,0,0,6697.0,0
v023_g_capital_optimizer,20412,False,47995.0,50723.0,0,0,1,-2728.0,0
v023_g_capital_optimizer,20413,True,41678.0,27278.0,1,0,0,14400.0,0
v023_g_capital_optimizer,20413,False,41221.0,40142.0,1,0,0,1079.0,0
v023_g_capital_optimizer,20414,True,81251.0,60327.0,1,0,0,20924.0,0
v023_g_capital_optimizer,20414,False,89411.0,66795.0,1,0,0,22616.0,0
v023_g_capital_optimizer,20415,True,84027.0,68154.0,1,0,0,15873.0,0
v023_g_capital_optimizer,20415,False,81414.0,66641.0,1,0,0,14773.0,0
v023_g_capital_optimizer,20416,True,81912.0,62389.0,1,0,0,19523.0,0
v023_g_capital_optimizer,20416,False,83034.0,57132.0,1,0,0,25902.0,0
v023_g_capital_optimizer,20417,True,105490.0,96843.0,1,0,0,8647.0,0
v023_g_capital_optimizer,20417,False,97720.0,71209.0,1,0,0,26511.0,0
v023_g_capital_optimizer,20418,True,80141.0,65437.0,1,0,0,14704.0,0
v023_g_capital_optimizer,20418,False,63628.0,40400.0,1,0,0,23228.0,0
v023_g_capital_optimizer,20419,True,43474.0,28767.0,1,0,0,14707.0,0
v023_g_capital_optimizer,20419,False,48163.0,32157.0,1,0,0,16006.0,0
v023_g_capital_optimizer,20420,True,99342.0,77937.0,1,0,0,21405.0,0
v023_g_capital_optimizer,20420,False,90418.0,69106.0,1,0,0,21312.0,0
v023_g_capital_optimizer,20421,True,72146.0,53615.0,1,0,0,18531.0,0
v023_g_capital_optimizer,20421,False,55028.0,41838.0,1,0,0,13190.0,0
v023_g_capital_optimizer,20422,True,64603.0,66668.0,0,0,1,-2065.0,0
v023_g_capital_optimizer,20422,False,64111.0,60252.0,1,0,0,3859.0,0
v023_g_capital_optimizer,20423,True,93933.0,68294.0,1,0,0,25639.0,0
v023_g_capital_optimizer,20423,False,73238.0,50611.0,1,0,0,22627.0,0
v023_g_capital_optimizer,20424,True,63898.0,44126.0,1,0,0,19772.0,0
v023_g_capital_optimizer,20424,False,66316.0,47880.0,1,0,0,18436.0,0
v023_g_capital_optimizer,20425,True,97076.0,73071.0,1,0,0,24005.0,0
v023_g_capital_optimizer,20425,False,101489.0,77778.0,1,0,0,23711.0,0
v023_g_capital_optimizer,20426,True,86709.0,63037.0,1,0,0,23672.0,0
v023_g_capital_optimizer,20426,False,82933.0,62137.0,1,0,0,20796.0,0
v023_g_capital_optimizer,20427,True,86950.0,87036.0,0,0,1,-86.0,0
v023_g_capital_optimizer,20427,False,80365.0,76637.0,1,0,0,3728.0,0
v023_g_capital_optimizer,20428,True,70718.0,55986.0,1,0,0,14732.0,0
v023_g_capital_optimizer,20428,False,46119.0,29734.0,1,0,0,16385.0,0
v023_g_capital_optimizer,20429,True,53736.0,42810.0,1,0,0,10926.0,0
v023_g_capital_optimizer,20429,False,46084.0,33469.0,1,0,0,12615.0,0
v023_g_capital_optimizer,20430,True,29462.0,24979.0,1,0,0,4483.0,0
v023_g_capital_optimizer,20430,False,49533.0,45138.0,1,0,0,4395.0,0
v023_g_capital_optimizer,20431,True,42088.0,28845.0,1,0,0,13243.0,0
v023_g_capital_optimizer,20431,False,93153.0,84540.0,1,0,0,8613.0,0
v023_g_capital_optimizer,20432,True,59512.0,58928.0,1,0,0,584.0,0
v023_g_capital_optimizer,20432,False,60497.0,50416.0,1,0,0,10081.0,0
v023_g_capital_optimizer,20433,True,43076.0,33963.0,1,0,0,9113.0,0
v023_g_capital_optimizer,20433,False,45488.0,32418.0,1,0,0,13070.0,0
v023_g_capital_optimizer,20434,True,99894.0,73590.0,1,0,0,26304.0,0
v023_g_capital_optimizer,20434,False,55630.0,41456.0,1,0,0,14174.0,0
v023_g_capital_optimizer,20435,True,89111.0,67039.0,1,0,0,22072.0,0
v023_g_capital_optimizer,20435,False,83143.0,68657.0,1,0,0,14486.0,0
v023_g_capital_optimizer,20436,True,54336.0,48040.0,1,0,0,6296.0,0
v023_g_capital_optimizer,20436,False,48485.0,51315.0,0,0,1,-2830.0,0
v023_g_capital_optimizer,20437,True,91842.0,73593.0,1,0,0,18249.0,0
v023_g_capital_optimizer,20437,False,94557.0,76641.0,1,0,0,17916.0,0
v023_g_capital_optimizer,20438,True,84803.0,66683.0,1,0,0,18120.0,0
v023_g_capital_optimizer,20438,False,79098.0,51228.0,1,0,0,27870.0,0
v023_g_capital_optimizer,20439,True,54654.0,57208.0,0,0,1,-2554.0,0
v023_g_capital_optimizer,20439,False,54982.0,57012.0,0,0,1,-2030.0,0
v023_g_capital_optimizer,20440,True,41137.0,35397.0,1,0,0,5740.0,0
v023_g_capital_optimizer,20440,False,47964.0,40647.0,1,0,0,7317.0,0
v023_g_capital_optimizer,20441,True,42887.0,39652.0,1,0,0,3235.0,0
v023_g_capital_optimizer,20441,False,36482.0,19714.0,1,0,0,16768.0,0
v023_g_capital_optimizer,20442,True,33364.0,23636.0,1,0,0,9728.0,0
v023_g_capital_optimizer,20442,False,39744.0,27140.0,1,0,0,12604.0,0
v023_g_capital_optimizer,20443,True,97485.0,80279.0,1,0,0,17206.0,0
v023_g_capital_optimizer,20443,False,72935.0,65045.0,1,0,0,7890.0,0
v023_g_capital_optimizer,20444,True,63120.0,64022.0,0,0,1,-902.0,0
v023_g_capital_optimizer,20444,False,52736.0,53307.0,0,0,1,-571.0,0
v023_g_capital_optimizer,20445,True,53100.0,58550.0,0,0,1,-5450.0,0
v023_g_capital_optimizer,20445,False,69783.0,63909.0,1,0,0,5874.0,0
v023_g_capital_optimizer,20446,True,61497.0,39479.0,1,0,0,22018.0,0
v023_g_capital_optimizer,20446,False,59766.0,47102.0,1,0,0,12664.0,0
v023_g_capital_optimizer,20447,True,94021.0,72334.0,1,0,0,21687.0,0
v023_g_capital_optimizer,20447,False,90097.0,80776.0,1,0,0,9321.0,0
v023_g_capital_optimizer,20448,True,60895.0,43042.0,1,0,0,17853.0,0
v023_g_capital_optimizer,20448,False,69427.0,52615.0,1,0,0,16812.0,0
v023_g_capital_optimizer,20449,True,89686.0,68441.0,1,0,0,21245.0,0
v023_g_capital_optimizer,20449,False,86581.0,65698.0,1,0,0,20883.0,0
v023_g_capital_optimizer,20450,True,89434.0,78508.0,1,0,0,10926.0,0
v023_g_capital_optimizer,20450,False,79723.0,73106.0,1,0,0,6617.0,0
v023_g_capital_optimizer,20451,True,83512.0,68625.0,1,0,0,14887.0,0
v023_g_capital_optimizer,20451,False,64787.0,42978.0,1,0,0,21809.0,0
v023_g_capital_optimizer,20452,True,92966.0,76475.0,1,0,0,16491.0,0
v023_g_capital_optimizer,20452,False,81690.0,61851.0,1,0,0,19839.0,0
v023_g_capital_optimizer,20453,True,93352.0,71486.0,1,0,0,21866.0,0
v023_g_capital_optimizer,20453,False,83308.0,61713.0,1,0,0,21595.0,0
v023_g_capital_optimizer,20454,True,44531.0,36241.0,1,0,0,8290.0,0
v023_g_capital_optimizer,20454,False,50521.0,50169.0,1,0,0,352.0,0
v023_g_capital_optimizer,20455,True,80580.0,58660.0,1,0,0,21920.0,0
v023_g_capital_optimizer,20455,False,75631.0,54219.0,1,0,0,21412.0,0
v023_g_capital_optimizer,20456,True,72864.0,52625.0,1,0,0,20239.0,0
v023_g_capital_optimizer,20456,False,57017.0,47280.0,1,0,0,9737.0,0
v023_g_capital_optimizer,20457,True,75608.0,65217.0,1,0,0,10391.0,0
v023_g_capital_optimizer,20457,False,76436.0,69078.0,1,0,0,7358.0,0
v023_g_capital_optimizer,20458,True,95080.0,85785.0,1,0,0,9295.0,0
v023_g_capital_optimizer,20458,False,94662.0,82367.0,1,0,0,12295.0,0
v023_g_capital_optimizer,20459,True,73873.0,74691.0,0,0,1,-818.0,0
v023_g_capital_optimizer,20459,False,55239.0,57616.0,0,0,1,-2377.0,0
v023_g_capital_optimizer,20460,True,50900.0,55535.0,0,0,1,-4635.0,0
v023_g_capital_optimizer,20460,False,61299.0,59383.0,1,0,0,1916.0,0
v023_g_capital_optimizer,20461,True,78761.0,62410.0,1,0,0,16351.0,0
v023_g_capital_optimizer,20461,False,88047.0,70355.0,1,0,0,17692.0,0
v023_g_capital_optimizer,20462,True,66861.0,59661.0,1,0,0,7200.0,0
v023_g_capital_optimizer,20462,False,52580.0,45194.0,1,0,0,7386.0,0
v023_g_capital_optimizer,20463,True,49221.0,41672.0,1,0,0,7549.0,0
v023_g_capital_optimizer,20463,False,47917.0,45562.0,1,0,0,2355.0,0
v023_g_capital_optimizer,20464,True,82481.0,60957.0,1,0,0,21524.0,0
v023_g_capital_optimizer,20464,False,68867.0,56603.0,1,0,0,12264.0,0
v023_g_capital_optimizer,20465,True,47514.0,30464.0,1,0,0,17050.0,0
v023_g_capital_optimizer,20465,False,64548.0,57873.0,1,0,0,6675.0,0
v023_g_capital_optimizer,20466,True,40298.0,23893.0,1,0,0,16405.0,0
v023_g_capital_optimizer,20466,False,73102.0,56662.0,1,0,0,16440.0,0
v023_g_capital_optimizer,20467,True,94453.0,87452.0,1,0,0,7001.0,0
v023_g_capital_optimizer,20467,False,79076.0,77987.0,1,0,0,1089.0,0
v023_g_capital_optimizer,20468,True,51368.0,55293.0,0,0,1,-3925.0,0
v023_g_capital_optimizer,20468,False,51548.0,55022.0,0,0,1,-3474.0,0
v023_g_capital_optimizer,20469,True,95919.0,90174.0,1,0,0,5745.0,0
v023_g_capital_optimizer,20469,False,93060.0,88021.0,1,0,0,5039.0,0
v023_g_capital_optimizer,20470,True,47443.0,45447.0,1,0,0,1996.0,0
v023_g_capital_optimizer,20470,False,40747.0,40976.0,0,0,1,-229.0,0
v023_g_capital_optimizer,20471,True,94330.0,85047.0,1,0,0,9283.0,0
v023_g_capital_optimizer,20471,False,91533.0,74720.0,1,0,0,16813.0,0
v023_g_capital_optimizer,20472,True,42243.0,32001.0,1,0,0,10242.0,0
v023_g_capital_optimizer,20472,False,39772.0,38380.0,1,0,0,1392.0,0
v023_g_capital_optimizer,20473,True,52809.0,48187.0,1,0,0,4622.0,0
v023_g_capital_optimizer,20473,False,54274.0,57140.0,0,0,1,-2866.0,0
v023_g_capital_optimizer,20474,True,56516.0,55058.0,1,0,0,1458.0,0
v023_g_capital_optimizer,20474,False,84198.0,70338.0,1,0,0,13860.0,0
v023_g_capital_optimizer,20475,True,39443.0,34252.0,1,0,0,5191.0,0
v023_g_capital_optimizer,20475,False,35167.0,30242.0,1,0,0,4925.0,0
v023_g_capital_optimizer,20476,True,44549.0,30578.0,1,0,0,13971.0,0
v023_g_capital_optimizer,20476,False,53317.0,29314.0,1,0,0,24003.0,0
v023_g_capital_optimizer,20477,True,89335.0,57256.0,1,0,0,32079.0,0
v023_g_capital_optimizer,20477,False,79965.0,52295.0,1,0,0,27670.0,0
v023_g_capital_optimizer,20478,True,99799.0,71746.0,1,0,0,28053.0,0
v023_g_capital_optimizer,20478,False,87834.0,71040.0,1,0,0,16794.0,0
v023_g_capital_optimizer,20479,True,96978.0,79401.0,1,0,0,17577.0,0
v023_g_capital_optimizer,20479,False,93517.0,76872.0,1,0,0,16645.0,0
v023_g_capital_optimizer,20480,True,49846.0,38755.0,1,0,0,11091.0,0
v023_g_capital_optimizer,20480,False,35427.0,18582.0,1,0,0,16845.0,0
v023_g_capital_optimizer,20481,True,84829.0,67842.0,1,0,0,16987.0,0
v023_g_capital_optimizer,20481,False,54169.0,45713.0,1,0,0,8456.0,0
v023_g_capital_optimizer,20482,True,44315.0,28935.0,1,0,0,15380.0,0
v023_g_capital_optimizer,20482,False,48461.0,39480.0,1,0,0,8981.0,0
v023_g_capital_optimizer,20483,True,68674.0,60640.0,1,0,0,8034.0,0
v023_g_capital_optimizer,20483,False,80429.0,69386.0,1,0,0,11043.0,0
v023_g_capital_optimizer,20484,True,90693.0,88528.0,1,0,0,2165.0,0
v023_g_capital_optimizer,20484,False,79893.0,73833.0,1,0,0,6060.0,0
v023_g_capital_optimizer,20485,True,46664.0,33013.0,1,0,0,13651.0,0
v023_g_capital_optimizer,20485,False,58184.0,43315.0,1,0,0,14869.0,0
v023_g_capital_optimizer,20486,True,52913.0,58423.0,0,0,1,-5510.0,0
v023_g_capital_optimizer,20486,False,31723.0,31589.0,1,0,0,134.0,0
v023_g_capital_optimizer,20487,True,91323.0,81709.0,1,0,0,9614.0,0
v023_g_capital_optimizer,20487,False,78127.0,54142.0,1,0,0,23985.0,0
v023_g_capital_optimizer,20488,True,78948.0,63509.0,1,0,0,15439.0,0
v023_g_capital_optimizer,20488,False,62034.0,46854.0,1,0,0,15180.0,0
v023_g_capital_optimizer,20489,True,55845.0,36075.0,1,0,0,19770.0,0
v023_g_capital_optimizer,20489,False,60581.0,55742.0,1,0,0,4839.0,0
v023_g_capital_optimizer,20490,True,57231.0,61173.0,0,0,1,-3942.0,0
